"No.","Time","Source","Destination","Protocol","Length","Info"
"4654","317.427712","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=50563 Ack=252536 Win=55296 Len=0"
"4655","317.427750","127.0.0.1","127.0.0.1","TLSv1.3","79","Application Data"
"4656","317.427776","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=252536 Ack=50598 Win=47616 Len=0"
"4657","317.427974","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4658","317.428007","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=252536 Ack=50659 Win=47616 Len=0"
"4659","317.428085","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4660","317.428104","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=252536 Ack=50729 Win=47360 Len=0"
"4661","318.430820","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4662","318.430869","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=50729 Ack=253058 Win=54784 Len=0"
"4663","318.431085","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4664","318.431112","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=50729 Ack=253089 Win=54784 Len=0"
"4665","318.431515","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4666","318.431552","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=253089 Ack=50790 Win=47360 Len=0"
"4667","318.431867","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4668","318.431892","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=253089 Ack=50860 Win=47360 Len=0"
"4669","319.445388","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4670","319.445437","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=50860 Ack=253611 Win=54272 Len=0"
"4671","319.445617","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4672","319.445645","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=50860 Ack=253642 Win=54272 Len=0"
"4673","319.445884","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4674","319.445918","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=253642 Ack=50921 Win=47360 Len=0"
"4675","319.445965","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4676","319.445981","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=253642 Ack=50991 Win=47104 Len=0"
"4677","320.458839","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4678","320.458878","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=50991 Ack=254164 Win=53760 Len=0"
"4679","320.459065","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4680","320.459099","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=50991 Ack=254195 Win=53760 Len=0"
"4681","320.459341","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4682","320.459378","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=254195 Ack=51052 Win=47104 Len=0"
"4683","320.459432","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4684","320.459451","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=254195 Ack=51122 Win=47104 Len=0"
"4685","321.469966","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4686","321.470010","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=51122 Ack=254717 Win=53248 Len=0"
"4687","321.470233","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4688","321.470266","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=51122 Ack=254748 Win=53248 Len=0"
"4689","321.470536","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4690","321.470567","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=254748 Ack=51183 Win=47104 Len=0"
"4691","321.470620","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4692","321.470643","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=254748 Ack=51253 Win=46848 Len=0"
"4693","322.482814","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4694","322.482854","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=51253 Ack=255270 Win=52736 Len=0"
"4695","322.483029","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4696","322.483058","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=51253 Ack=255301 Win=52736 Len=0"
"4697","322.483265","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4698","322.483291","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=255301 Ack=51314 Win=46848 Len=0"
"4699","322.483339","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4700","322.483356","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=255301 Ack=51384 Win=46848 Len=0"
"4701","323.493751","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4702","323.493796","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=51384 Ack=255823 Win=52224 Len=0"
"4703","323.493971","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4704","323.493999","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=51384 Ack=255854 Win=52224 Len=0"
"4705","323.494213","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4706","323.494241","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=255854 Ack=51445 Win=46848 Len=0"
"4707","323.494282","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4708","323.494300","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=255854 Ack=51515 Win=46592 Len=0"
"4709","324.495994","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4710","324.496033","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=51515 Ack=256376 Win=51456 Len=0"
"4711","324.496188","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4712","324.496211","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=51515 Ack=256407 Win=51456 Len=0"
"4713","324.496440","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4714","324.496476","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=256407 Ack=51576 Win=46592 Len=0"
"4715","324.496510","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4716","324.496523","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=256407 Ack=51646 Win=46592 Len=0"
"4717","325.025237","127.0.0.1","127.0.0.1","TCP","45","[TCP Keep-Alive] 60340  >  60346 [ACK] Seq=234 Ack=73303 Win=59648 Len=1"
"4718","325.025270","127.0.0.1","127.0.0.1","TCP","56","[TCP Keep-Alive ACK] 60346  >  60340 [ACK] Seq=73303 Ack=235 Win=65280 Len=0 SLE=234 SRE=235"
"4719","325.136680","127.0.0.1","127.0.0.1","TCP","53","61509  >  61499 [PSH, ACK] Seq=118 Ack=40 Win=228 Len=9"
"4720","325.136720","127.0.0.1","127.0.0.1","TCP","44","61499  >  61509 [ACK] Seq=40 Ack=127 Win=250 Len=0"
"4721","325.171346","127.0.0.1","127.0.0.1","TCP","47","61499  >  61509 [PSH, ACK] Seq=40 Ack=127 Win=250 Len=3"
"4722","325.171391","127.0.0.1","127.0.0.1","TCP","44","61509  >  61499 [ACK] Seq=127 Ack=43 Win=228 Len=0"
"4723","325.511119","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4724","325.511161","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=51646 Ack=256929 Win=50944 Len=0"
"4725","325.511341","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4726","325.511373","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=51646 Ack=256960 Win=50944 Len=0"
"4727","325.511619","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4728","325.511647","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=256960 Ack=51707 Win=46592 Len=0"
"4729","325.511698","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4730","325.511719","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=256960 Ack=51777 Win=46336 Len=0"
"4731","326.514494","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4732","326.514531","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=51777 Ack=257482 Win=50432 Len=0"
"4733","326.514704","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4734","326.514734","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=51777 Ack=257513 Win=50432 Len=0"
"4735","326.514980","127.0.0.1","127.0.0.1","TLSv1.3","132","Application Data"
"4736","326.515006","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=257513 Ack=51865 Win=46336 Len=0"
"4737","326.515049","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4738","326.515066","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=257513 Ack=51935 Win=46336 Len=0"
"4739","327.515792","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4740","327.515838","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=51935 Ack=258035 Win=49920 Len=0"
"4741","327.516114","127.0.0.1","127.0.0.1","TLSv1.3","79","Application Data"
"4742","327.516141","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4743","327.516180","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=51970 Ack=258066 Win=49920 Len=0"
"4744","327.516199","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=258066 Ack=51970 Win=46336 Len=0"
"4745","327.516537","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4746","327.516630","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4747","327.516655","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=258066 Ack=52101 Win=46080 Len=0"
"4748","328.528984","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4749","328.529046","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=52101 Ack=258588 Win=49408 Len=0"
"4750","328.529360","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4751","328.529399","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=52101 Ack=258619 Win=49408 Len=0"
"4752","328.529734","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4753","328.529766","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=258619 Ack=52162 Win=46080 Len=0"
"4754","328.529804","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4755","328.529818","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=258619 Ack=52232 Win=46080 Len=0"
"4756","329.542577","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4757","329.542622","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=52232 Ack=259141 Win=48896 Len=0"
"4758","329.542813","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4759","329.542851","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=52232 Ack=259172 Win=48896 Len=0"
"4760","329.543342","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4761","329.543375","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=259172 Ack=52293 Win=45824 Len=0"
"4762","329.543444","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4763","329.543460","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=259172 Ack=52363 Win=45824 Len=0"
"4764","329.805904","127.0.0.1","127.0.0.1","TCP","45","[TCP Keep-Alive] 60332  >  60347 [ACK] Seq=216317 Ack=27817 Win=37632 Len=1"
"4765","329.805950","127.0.0.1","127.0.0.1","TCP","56","[TCP Keep-Alive ACK] 60347  >  60332 [ACK] Seq=27817 Ack=216318 Win=44032 Len=0 SLE=216317 SRE=216318"
"4766","330.554639","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4767","330.554687","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=52363 Ack=259694 Win=48384 Len=0"
"4768","330.554906","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4769","330.554941","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=52363 Ack=259725 Win=48128 Len=0"
"4770","330.555198","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4771","330.555236","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=259725 Ack=52424 Win=45824 Len=0"
"4772","330.555291","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4773","330.555315","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=259725 Ack=52494 Win=45824 Len=0"
"4774","331.565866","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4775","331.565903","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=52494 Ack=260247 Win=47616 Len=0"
"4776","331.566071","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4777","331.566094","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=52494 Ack=260278 Win=47616 Len=0"
"4778","331.566365","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4779","331.566411","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=260278 Ack=52555 Win=45568 Len=0"
"4780","331.566441","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4781","331.566459","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=260278 Ack=52625 Win=45568 Len=0"
"4782","332.579634","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4783","332.579672","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=52625 Ack=260800 Win=47104 Len=0"
"4784","332.579874","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4785","332.579902","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=52625 Ack=260831 Win=47104 Len=0"
"4786","332.580132","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4787","332.580157","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=260831 Ack=52686 Win=45568 Len=0"
"4788","332.580186","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4789","332.580205","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=260831 Ack=52756 Win=45568 Len=0"
"4790","333.580548","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4791","333.580594","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=52756 Ack=261353 Win=46592 Len=0"
"4792","333.580770","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4793","333.580811","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=52756 Ack=261384 Win=46592 Len=0"
"4794","333.581016","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4795","333.581043","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=261384 Ack=52817 Win=45312 Len=0"
"4796","333.581073","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4797","333.581084","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=261384 Ack=52887 Win=45312 Len=0"
"4798","334.582140","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4799","334.582179","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=52887 Ack=261906 Win=46080 Len=0"
"4800","334.582371","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4801","334.582402","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=52887 Ack=261937 Win=46080 Len=0"
"4802","334.582673","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4803","334.582723","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=261937 Ack=52948 Win=45312 Len=0"
"4804","334.582765","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4805","334.582785","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=261937 Ack=53018 Win=45312 Len=0"
"4806","335.594151","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4807","335.594194","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=53018 Ack=262459 Win=45568 Len=0"
"4808","335.594385","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4809","335.594415","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=53018 Ack=262490 Win=45568 Len=0"
"4810","335.594638","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4811","335.594667","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=262490 Ack=53079 Win=45056 Len=0"
"4812","335.594711","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4813","335.594730","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=262490 Ack=53149 Win=45056 Len=0"
"4814","336.596470","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4815","336.596522","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=53149 Ack=263012 Win=45056 Len=0"
"4816","336.596745","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4817","336.596774","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=53149 Ack=263043 Win=44800 Len=0"
"4818","336.597018","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4819","336.597043","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=263043 Ack=53210 Win=45056 Len=0"
"4820","336.597085","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4821","336.597107","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=263043 Ack=53280 Win=44800 Len=0"
"4822","337.599596","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4823","337.599640","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=53280 Ack=263565 Win=44288 Len=0"
"4824","337.600190","127.0.0.1","127.0.0.1","TLSv1.3","79","Application Data"
"4825","337.600215","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=263565 Ack=53315 Win=44800 Len=0"
"4826","337.600906","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4827","337.600951","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=53315 Ack=263596 Win=44288 Len=0"
"4828","337.601313","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4829","337.601346","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=263596 Ack=53376 Win=44800 Len=0"
"4830","337.601851","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4831","337.601877","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=263596 Ack=53446 Win=44800 Len=0"
"4832","338.605194","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4833","338.605234","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=53446 Ack=264118 Win=43776 Len=0"
"4834","338.605410","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4835","338.605440","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=53446 Ack=264149 Win=43776 Len=0"
"4836","338.605666","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4837","338.605688","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=264149 Ack=53507 Win=44800 Len=0"
"4838","338.605735","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4839","338.605752","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=264149 Ack=53577 Win=44544 Len=0"
"4840","339.618706","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4841","339.618745","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=53577 Ack=264671 Win=43264 Len=0"
"4842","339.618922","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4843","339.618971","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=53577 Ack=264702 Win=43264 Len=0"
"4844","339.619211","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4845","339.619234","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=264702 Ack=53638 Win=44544 Len=0"
"4846","339.619272","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4847","339.619290","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=264702 Ack=53708 Win=44544 Len=0"
"4848","340.042729","127.0.0.1","127.0.0.1","TCP","45","[TCP Keep-Alive] 60340  >  60346 [ACK] Seq=234 Ack=73303 Win=59648 Len=1"
"4849","340.042748","127.0.0.1","127.0.0.1","TCP","56","[TCP Keep-Alive ACK] 60346  >  60340 [ACK] Seq=73303 Ack=235 Win=65280 Len=0 SLE=234 SRE=235"
"4850","340.627348","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4851","340.627396","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=53708 Ack=265224 Win=42752 Len=0"
"4852","340.627579","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4853","340.627610","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=53708 Ack=265255 Win=42752 Len=0"
"4854","340.627844","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4855","340.627881","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=265255 Ack=53769 Win=44544 Len=0"
"4856","340.627922","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4857","340.627943","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=265255 Ack=53839 Win=44288 Len=0"
"4858","341.641226","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4859","341.641271","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=53839 Ack=265777 Win=42240 Len=0"
"4860","341.641458","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4861","341.641497","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=53839 Ack=265808 Win=42240 Len=0"
"4862","341.641817","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4863","341.641862","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=265808 Ack=53900 Win=44288 Len=0"
